URL,Title,Offer Price,MPR,Off,Rating,In the Box,Capacity,Type,Model,Seller Name,Brand,No of Ratings,No of Reviews,Dimensions
https://www.flipkart.com/samsung-21-l-convection-microwave-oven/p/itmfyxtwtycuuhbj?pid=MRCEYFU68WZK4D8H&lid=LSTMRCEYFU68WZK4D8HCQB4LQ&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_3_66&otracker=browse&fm=organic&iid=93dc0623-9a53-4c66-8e74-7886de832e50.MRCEYFU68WZK4D8H.SEARCH&ppt=None&ppn=None&ssid=w8sf6iv9q80000001686860481123,"SAMSUNG 21 L Convection Microwave Oven  (CE77JD-QB/TL, Black)",13200,17090,22,4,Quick Guide Label Crusty Plate,21,Convection,CE77JD-QB/TL,IWQNselfCommerce3.2,SAMSUNG,28,1,"Width: 489 mm, Height: 282 mm, Depth: 444 mm, Turntable Diameter: 255 mm, Cavity Width: 330 mm, Cavity Height: 211 mm, Cavity Depth: 309 mm, Weight: 15 kg"
https://www.flipkart.com/panasonic-20-l-solo-microwave-oven/p/itmb8693e45493f6?pid=MRCFTZ8E2AREQZZ4&lid=LSTMRCFTZ8E2AREQZZ4FDIDGI&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_3_67&otracker=browse&fm=organic&iid=en_fL%2BEOzZ1GauJF5%2FQhfYWr7zYNNjTs04tZsDyM6OHLv1MrT%2FbfJETRTMe2z3h0iiuYa43IX6aE5%2FtZbFRJVrWmg%3D%3D&ppt=None&ppn=None&ssid=w8sf6iv9q80000001686860481123,"Panasonic 20 L Solo Microwave Oven  (NN-SM25JBFDG, Black)",5390,6790,20,4.3,"1 Microwave Oven, Tray Roller, Instruction Manual, Warranty Card",20,Solo,NN-SM25JBFDG,OmniTechRetail4.8,Panasonic,2776,215,"Width: 44.3 cm, Height: 25.8 cm, Depth: 34 cm, Weight: 10.5 kg"
https://www.flipkart.com/bajaj-20-l-grill-microwave-oven/p/itm438ef2e1e11e0?pid=MRCFYGF2XCGEQV6H&lid=LSTMRCFYGF2XCGEQV6HZJUVRI&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_3_68&otracker=browse&fm=organic&iid=en_fL%2BEOzZ1GauJF5%2FQhfYWr7zYNNjTs04tZsDyM6OHLv3%2F1ognNIxcOJ9dNYn5wqFHiywO%2B59fjTcR8Ri7ZpVKNg%3D%3D&ppt=None&ppn=None&ssid=w8sf6iv9q80000001686860481123,"BAJAJ 20 L Grill Microwave Oven  (2016 MTBX, Black)",5699,5995,4,4.4,User Manual,20,Grill,2016 MTBX,OmniTechRetail4.8,BAJAJ,5523,512,"Width: 40 cm, Height: 32.8 cm, Depth: 20.94 cm, Weight: 11 kg"
https://www.flipkart.com/whirlpool-24-l-convection-microwave-oven/p/itm5885622459bcb?pid=MRCFVGQ7TCEHYPA2&lid=LSTMRCFVGQ7TCEHYPA2JEMDPL&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_3_69&otracker=browse&fm=organic&iid=93dc0623-9a53-4c66-8e74-7886de832e50.MRCFVGQ7TCEHYPA2.SEARCH&ppt=None&ppn=None&ssid=w8sf6iv9q80000001686860481123,"Whirlpool 24 L Convection Microwave Oven  (Magicook Pro 26CE, Black)",11690,16770,30,4.2,"1 Microwave Oven, Warranty Card, User Manual",24,Convection,Magicook Pro 26CE,SummerOffer4.3,Whirlpool,403,35,"Width: 48 cm, Height: 28 cm, Depth: 39 cm, Turntable Diameter: 27 cm, Cavity Width: 31.5 cm, Cavity Height: 19.5 cm, Cavity Depth: 32.5 cm, Weight: 14.1 kg"
https://www.flipkart.com/samsung-28-l-convection-microwave-oven/p/itmfeef30f5b4fd8?pid=MRCGBTMZF3UFWQEA&lid=LSTMRCGBTMZF3UFWQEAYGASI9&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_3_70&otracker=browse&fm=organic&iid=93dc0623-9a53-4c66-8e74-7886de832e50.MRCGBTMZF3UFWQEA.SEARCH&ppt=None&ppn=None&ssid=w8sf6iv9q80000001686860481123,"SAMSUNG 28 L Convection Microwave Oven  (MC28A6036QK, Black)",17250,20299,15,4.7,"1 Microwave, Crusty Plate, Multi Spit, Quick Guide Label",28,Convection,MC28A6036QK,IWQNBecommerce4.7,SAMSUNG,0,0,"Width: 51.7 cm, Height: 31 cm, Depth: 46.3 cm, Weight: 18.1 kg"
https://www.flipkart.com/samsung-23-l-solo-microwave-oven/p/itmf65nfecd5gtwd?pid=MRCF65NFUZGT4FYN&lid=LSTMRCF65NFUZGT4FYN3YED4D&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_3_71&otracker=browse&fm=organic&iid=en_fL%2BEOzZ1GauJF5%2FQhfYWr7zYNNjTs04tZsDyM6OHLv2JOhHitXJnQwN9zyNhSe%2FiO%2B8iPjPlwoiZW1r1iwWUdA%3D%3D&ppt=None&ppn=None&ssid=w8sf6iv9q80000001686860481123,"SAMSUNG 23 L Solo Microwave Oven  (MS23J5133AG/TL, Black)",7290,7990,8,4.3,1 Microwave Oven,23,Solo,MS23J5133AG/TL,IWQNBecommerce4.7,SAMSUNG,8381,753,"Width: 489 mm, Height: 275 mm, Depth: 338 mm, Cavity Width: 330 mm, Cavity Height: 211 mm, Cavity Depth: 224 mm, Weight: 12 kg"
https://www.flipkart.com/panasonic-30-l-convection-microwave-oven/p/itm563eae43ef1ab?pid=MRCGEF6VCC3MGVZQ&lid=LSTMRCGEF6VCC3MGVZQKN33WB&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_3_72&otracker=browse&fm=organic&iid=en_fL%2BEOzZ1GauJF5%2FQhfYWr7zYNNjTs04tZsDyM6OHLv3T5u8TOnAFhSdXKEcmcVI7iUsmb1YftQJTAsrzSnuMcw%3D%3D&ppt=None&ppn=None&ssid=w8sf6iv9q80000001686860481123,"Panasonic 30 L Convection Microwave Oven  (NN-CT69MSFDG, Silver)",11990,20990,42,4.5,"1 Microwave Oven, Glass Tray, Roller Ring, Operation Instruction, Warranty Card, 2 Wire Rack",30,Convection,NN-CT69MSFDG,OmniTechRetail4.8,Panasonic,4,1,"Width: 52 cm, Height: 32.7 cm, Depth: 32.7 cm, Weight: 19.5 kg"
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itmew8zypkagyh5g?pid=MRCEW8ZYTXMXTDHS&lid=LSTMRCEW8ZYTXMXTDHS3HWS6D&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_73&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCEW8ZYTXMXTDHS.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"LG 28 L Convection Microwave Oven  (MC2886BFUM, Black)",15390,19690,21,4.5,Rotisserie Bar,28,Convection,MC2886BFUM,OmniTechRetail4.8,LG,382,36,"Width: 510 mm, Height: 305 mm, Depth: 495 mm, Turntable Diameter: 320 mm, Weight: 20 kg"
https://www.flipkart.com/samsung-21-l-convection-microwave-oven/p/itmfef1bba942fd9?pid=MRCGJZYUKXYHUVB6&lid=LSTMRCGJZYUKXYHUVB6YIMBTX&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_74&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCGJZYUKXYHUVB6.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"SAMSUNG 21 L Convection Microwave Oven  (CE76JD-B1/XTL, Black)",11790,14590,19,4.3,"1 Microwave Oven, Wire Rack and Quick Guide Label",21,Convection,CE76JD-B1/XTL,Primsales4.3,SAMSUNG,0,0,"Width: 33 cm, Height: 21.1 cm, Depth: 30.9 cm, Cavity Width: 33 cm, Cavity Height: 21.1 cm, Cavity Depth: 30.9 cm, Weight: 15 kg"
https://www.flipkart.com/haier-30-l-convection-microwave-oven/p/itmf19d876cddd49?pid=MRCFSZPT2HGHMW35&lid=LSTMRCFSZPT2HGHMW35MOTWJW&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_75&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCFSZPT2HGHMW35.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"Haier 30 L Convection Microwave Oven  (HIL3001CBSH, Black)",15490,23999,35,4.5,"1 Microwave Oven,Accessories(Turntable,Roller Ring),1 Instruction Manual,Pizza plate,Grill rack",30,Convection,HIL3001CBSH,OmniTechRetail4.8,Haier,121,14,"Width: 52 cm, Height: 32.6 cm, Depth: 50.8 cm, Cavity Width: 34.8 cm, Cavity Height: 33.2 cm, Cavity Depth: 24.2 cm, Cord Length: 1 m, Weight: 18.9 kg"
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itmcab59590c7af4?pid=MRCG8X8ETJEE9KS6&lid=LSTMRCG8X8ETJEE9KS6KCZVPI&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_76&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCG8X8ETJEE9KS6.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"LG 28 L Convection Microwave Oven  (MC2886BHT, BLACK)",16199,19099,15,4.2,1 Roller Ring 1 Grill Rack & 1 User Manual with Warranty Card Starter Kit 1 Microwave Oven 1 Glass Turn Table,28,Convection,MC2886BHT,Electronics Distributors4.6,LG,18,1,"Width: 51 cm, Height: 31 cm, Depth: 52 cm, Weight: 22 kg"
https://www.flipkart.com/haier-20-l-solo-microwave-oven/p/itm51b52d3e5381e?pid=MRCFJM39X9DGRCCM&lid=LSTMRCFJM39X9DGRCCM6GTFAX&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_77&otracker=browse&fm=organic&iid=en_vN4XysxFL9f861DWJ8PJ2xRfbqvWC23DvZuEP5vmV34nos7PGxXlxXQr31EItrUor4BSX0oWJHPYAN1X1gvNqw%3D%3D&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"Haier 20 L Solo Microwave Oven  (HIL2001MWPH, Black)",5390,7999,32,4.3,"1 Microwave, User Manual and Warranty Card",20,Solo,HIL2001MWPH,OmniTechRetail4.8,Haier,1290,150,"Width: 44 cm, Height: 25.9 cm, Depth: 34 cm, Turntable Diameter: 25.5 cm, Weight: 10.4 kg"
https://www.flipkart.com/haier-20-l-convection-microwave-oven/p/itmer9yvsghjyfkz?pid=MRCER9YVP87DBZYY&lid=LSTMRCER9YVP87DBZYYFUEXBK&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_78&otracker=browse&fm=organic&iid=en_vN4XysxFL9f861DWJ8PJ2xRfbqvWC23DvZuEP5vmV34XaOifkVTr72CARBpJap0Zk%2FbLoxDEhH84zV5A3dmkFQ%3D%3D&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"Haier 20 L Convection Microwave Oven  (HIL2001CWPH, Black & White)",9390,10500,10,4.2,Warranty Card (Inside),20,Convection,HIL2001CWPH,OmniTechRetail4.8,Haier,3072,393,"Width: 45.1 cm, Height: 25.6 cm, Depth: 33.7 cm, Turntable Diameter: 27 cm, Grill Rack Diameter: 21 cm, Cavity Width: 30.7 cm, Cavity Height: 19.6 cm, Cavity Depth: 30.6 cm, Cord Length: 2.05 m, Weight: 11.6 kg"
https://www.flipkart.com/ifb-25-l-convection-microwave-oven/p/itmef2ztgtew4cnz?pid=MRCEF2ZSV7RPRVHK&lid=LSTMRCEF2ZSV7RPRVHKS8MD9S&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_79&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCEF2ZSV7RPRVHK.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"IFB 25 L Convection Microwave Oven  (25BC4, Black)",13300,17890,25,4.4,User Manual,25,Convection,25BC4,QUEENSBAG3.2,IFB,1344,156,"Width: 48.3 cm, Height: 28.1 cm, Depth: 41.5 cm, Turntable Diameter: 27 cm, Cavity Width: 34 cm, Cavity Height: 22 cm, Cavity Depth: 34.4 cm, Weight: 16 kg"
https://www.flipkart.com/onida-23-l-air-fryer-convection-microwave-oven/p/itmf3rtz97jrknss?pid=MRCFHHWDEYGERJKF&lid=LSTMRCFHHWDEYGERJKFS0NR7U&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_80&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCFHHWDEYGERJKF.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"ONIDA 23 L Air Fryer Convection Microwave Oven  (MO23CJS11BN, Black)",8990,12360,27,4.2,"1 Microwave Oven, 1 User Manual and Warranty Card",23,Convection,MO23CJS11BN,OmniTechRetail4.8,ONIDA,2684,399,"Width: 41 cm, Height: 29.3 cm, Depth: 48.5 cm, Weight: 15 kg"
https://www.flipkart.com/lg-32-l-convection-microwave-oven/p/itmegvvbwfgdfysz?pid=MRCEGVVBVVT8VT8J&lid=LSTMRCEGVVBVVT8VT8JIVBOFX&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_81&otracker=browse&fm=organic&iid=en_vN4XysxFL9f861DWJ8PJ2xRfbqvWC23DvZuEP5vmV37awe9kf4IFVp2xpt75GhgRtIg0RyCfuWVPadfAfYCGvA%3D%3D&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"LG 32 L Convection Microwave Oven  (MC3286BRUM, Black)",16999,23999,29,4.4,1 Roller Ring,32,Convection,MC3286BRUM,IWQNBecommerce4.7,LG,2861,313,"Width: 53 cm, Height: 31.5 cm, Depth: 52 cm, Turntable Diameter: 34 cm, Weight: 20 kg"
https://www.flipkart.com/bajaj-17-l-solo-microwave-oven/p/itmdxecdsze7bu4h?pid=MRCDXECBDZA7ZZJP&lid=LSTMRCDXECBDZA7ZZJP3GEPSK&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_82&otracker=browse&fm=organic&iid=en_vN4XysxFL9f861DWJ8PJ2xRfbqvWC23DvZuEP5vmV34zKtagUIix3DnwVwSsSfTx8MmZVUS%2BxbAswrQOu2RmfA%3D%3D&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"BAJAJ 17 L Solo Microwave Oven  (1701MT, White)",4899,6500,24,4.3,1 Microwave Oven,17,Solo,1701MT,OmniTechRetail4.8,BAJAJ,27683,3263,"Width: 40.99 cm, Height: 30.98 cm, Depth: 51.99 cm, Weight: 12.2 kg"
https://www.flipkart.com/samsung-32-l-convection-grill-microwave-oven/p/itm97bf1ebbfcd96?pid=MRWGB542CGFFDBFD&lid=LSTMRWGB542CGFFDBFDBXSQUY&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_83&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRWGB542CGFFDBFD.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"SAMSUNG 32 L Convection & Grill Microwave Oven  (MC32A7035CT, Silver)",16990,20000,15,4.4,"1 Unit Microwave, 1 Unit Wire Rack, 1 Unit Crusty Plate, Quick Guide Label, User Manual",32,Convection & Grill,MC32A7035CT,OmniTechRetail4.8,SAMSUNG,2710,318,"Width: 52.3 cm, Height: 30.9 cm, Depth: 50.6 cm, Weight: 20 kg"
https://www.flipkart.com/samsung-23-l-baker-series-grill-microwave-oven-crusty-plate/p/itmd0f297876d07f?pid=MRCFY9G7URSAXCFC&lid=LSTMRCFY9G7URSAXCFCW9IRPY&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_84&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCFY9G7URSAXCFC.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"SAMSUNG 23 L Baker Series Grill Microwave Oven with Crusty Plate  (MG23T5012CK/TL, Black)",11090,13490,17,3.9,"1 Microwave, Warranty Card, User Manual, Crusty plate, Wire rack",23,Grill,MG23T5012CK/TL,OmniTechRetail4.8,SAMSUNG,223,14,"Width: 48.9 cm, Height: 27.5 cm, Depth: 38.1 cm, Weight: 15.7 kg"
https://www.flipkart.com/haier-20-l-solo-microwave-oven/p/itmer9yvadzhpcfu?pid=MRCER9YVWG5TGQD5&lid=LSTMRCER9YVWG5TGQD5GOENDG&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_85&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCER9YVWG5TGQD5.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"Haier 20 L Solo Microwave Oven  (HIL2001MFPH, Black)",6200,7000,11,4.7,Warranty Card (Inside),20,Solo,HIL2001MFPH,EcomStore20233.7,Haier,111,12,"Width: 45.1 cm, Height: 25.6 cm, Depth: 35.8 cm, Turntable Diameter: 24.5 cm, Grill Rack Diameter: 21 cm, Cavity Width: 29.5 cm, Cavity Height: 19.2 cm, Cavity Depth: 30.3 cm, Cord Length: 2.05 m, Weight: 11.4 kg"
https://www.flipkart.com/galanz-25-l-solo-microwave-oven/p/itmbc47785412d5f?pid=MRCFRCVPCGZKNHHP&lid=LSTMRCFRCVPCGZKNHHPIX7NKL&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_86&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCFRCVPCGZKNHHP.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"Galanz 25 L Solo Microwave Oven  (GLCMZS25WEM09, White)",5499,6690,17,4.2,"1 Microwave Oven, Turntable, Roller Ring and Instruction Manual",25,Solo,GLCMZS25WEM09,OmniTechRetail4.8,Galanz,340,43,"Width: 483 mm, Height: 281 mm, Depth: 416 mm, Turntable Diameter: 270 mm, Cavity Width: 340 mm, Cavity Height: 220 mm, Cavity Depth: 320 mm, Cord Length: 110 cm, Weight: 13.3 kg"
https://www.flipkart.com/lg-28-l-convection-microwave-oven/p/itmew8zysndynd86?pid=MRCEW8ZYMU2AMKZX&lid=LSTMRCEW8ZYMU2AMKZXUCHC3U&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_87&otracker=browse&fm=organic&iid=en_vN4XysxFL9f861DWJ8PJ2xRfbqvWC23DvZuEP5vmV36K7jOd4Epy0qO9Pd%2BHBf1CrTYsIac1ar1CUzDDhTrp2A%3D%3D&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"LG 28 L Convection Microwave Oven  (MC2846BV, Black)",11990,13813,13,4.4,Others,28,Convection,MC2846BV,OmniTechRetail4.8,LG,5326,589,"Height: 30.5 cm, Turntable Diameter: 320 mm"
https://www.flipkart.com/panasonic-20-l-solo-microwave-oven/p/itmb8693e45493f6?pid=MRCFTZ8E2AREQZZ4&lid=LSTMRCFTZ8E2AREQZZ4FDIDGI&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_88&otracker=browse&fm=organic&iid=en_vN4XysxFL9f861DWJ8PJ2xRfbqvWC23DvZuEP5vmV35NPwvQgan0pD2bETcPJmcCYa43IX6aE5%2FtZbFRJVrWmg%3D%3D&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"Panasonic 20 L Solo Microwave Oven  (NN-SM25JBFDG, Black)",5390,6790,20,4.3,"1 Microwave Oven, Tray Roller, Instruction Manual, Warranty Card",20,Solo,NN-SM25JBFDG,OmniTechRetail4.8,Panasonic,2776,215,"Width: 44.3 cm, Height: 25.8 cm, Depth: 34 cm, Weight: 10.5 kg"
https://www.flipkart.com/morphy-richards-20-l-solo-microwave-oven/p/itmdwys8fgg4h4tc?pid=MRCDWYS5ABY2DJGA&lid=LSTMRCDWYS5ABY2DJGAKIXMZL&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_89&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCDWYS5ABY2DJGA.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"Morphy Richards 20 L Solo Microwave Oven  (20MS, Black)",6719,8500,20,4.3,Others,20,Solo,20MS,sales point4.9,Morphy Richards,409,33,"Width: 40 cm, Height: 22 cm, Depth: 30 cm, Weight: 13.5 kg"
https://www.flipkart.com/marq-flipkart-20-l-retro-solo-microwave-oven/p/itmf46b8a8bc1cff?pid=MRCFQEBQYCMXRDXM&lid=LSTMRCFQEBQYCMXRDXMDREC15&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_90&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCFQEBQYCMXRDXM.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"MarQ by Flipkart 20 L Retro Solo Microwave Oven  (20AMWSMQR, Red Retro)",3999,7199,44,4.3,"1 Microwave Oven, User Manual, Glass Turntable, Rotating Ring",20,Solo,20AMWSMQR,OmniTechRetail4.8,MarQ by Flipkart,1285,141,"Width: 44 cm, Height: 25.9 cm, Depth: 35.5 cm, Turntable Diameter: 25.5 cm, Cavity Width: 30.6 cm, Cavity Height: 20.6 cm, Cavity Depth: 30.4 cm, Weight: 10.7 kg"
https://www.flipkart.com/samsung-23-l-solo-microwave-oven/p/itmf65nfecd5gtwd?pid=MRCF65NFUZGT4FYN&lid=LSTMRCF65NFUZGT4FYN3YED4D&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_91&otracker=browse&fm=organic&iid=en_vN4XysxFL9f861DWJ8PJ2xRfbqvWC23DvZuEP5vmV36JMjHaELon6XRLVqlSyKzIO%2B8iPjPlwoiZW1r1iwWUdA%3D%3D&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"SAMSUNG 23 L Solo Microwave Oven  (MS23J5133AG/TL, Black)",7290,7990,8,4.3,1 Microwave Oven,23,Solo,MS23J5133AG/TL,IWQNBecommerce4.7,SAMSUNG,8381,753,"Width: 489 mm, Height: 275 mm, Depth: 338 mm, Cavity Width: 330 mm, Cavity Height: 211 mm, Cavity Depth: 224 mm, Weight: 12 kg"
https://www.flipkart.com/bajaj-20-l-grill-microwave-oven/p/itm438ef2e1e11e0?pid=MRCFYGF2XCGEQV6H&lid=LSTMRCFYGF2XCGEQV6HZJUVRI&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_92&otracker=browse&fm=organic&iid=en_vN4XysxFL9f861DWJ8PJ2xRfbqvWC23DvZuEP5vmV35ultbPjPFq7ixQxk2crBT8iywO%2B59fjTcR8Ri7ZpVKNg%3D%3D&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"BAJAJ 20 L Grill Microwave Oven  (2016 MTBX, Black)",5699,5995,4,4.4,User Manual,20,Grill,2016 MTBX,OmniTechRetail4.8,BAJAJ,5523,512,"Width: 40 cm, Height: 32.8 cm, Depth: 20.94 cm, Weight: 11 kg"
https://www.flipkart.com/haier-25-l-convection-microwave-oven/p/itmb7f534cf6ab31?pid=MRCFJM3934TAZYGT&lid=LSTMRCFJM3934TAZYGTCNR98Z&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_93&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCFJM3934TAZYGT.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"Haier 25 L Convection Microwave Oven  (HIL2501CBSH, Black)",13200,18999,30,4.8,"1 Microwave, User Manual and Warranty Card",25,Convection,HIL2501CBSH,OmniTechRetail4.8,Haier,0,0,"Width: 51.2 cm, Height: 30.5 cm, Depth: 50 cm, Turntable Diameter: 31.5 cm, Weight: 18 kg"
https://www.flipkart.com/lg-32-l-twister-smog-handle-convection-microwave-oven/p/itm90e4be7e38f5b?pid=MRCFKRJ9HHVYS9S6&lid=LSTMRCFKRJ9HHVYS9S6SRWMTA&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_94&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCFKRJ9HHVYS9S6.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"LG 32 L With Twister Smog Handle Convection Microwave Oven  (MJEN326SF, Black)",27999,33800,17,4.2,"1 Microwave, User Manual",32,Convection,MJEN326SF,EcomStore20233.7,LG,95,9,"Width: 50.5 cm, Height: 32.2 cm, Depth: 53 cm, Weight: 22 kg"
https://www.flipkart.com/voltas-beko-28-l-convection-microwave-oven/p/itm07869457f3bd0?pid=MRCG73GTKXCUUJWY&lid=LSTMRCG73GTKXCUUJWY2QQR6J&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_95&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCG73GTKXCUUJWY.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"Voltas Beko 28 L Convection Microwave Oven  (MC28BD, silver)",12275,19990,38,4.1,"Microwave Oven , User Manual , Glass Tray , Roller Ring,Griller , Power Cable",28,Convection,MC28BD,Big Appliances4.1,Voltas Beko,0,0,"Width: 52 cm, Height: 32.6 cm, Depth: 50.1 cm, Weight: 13.7 kg"
https://www.flipkart.com/ifb-23-l-convection-microwave-oven/p/itmfhyzgpkmup5wc?pid=MRCFHYZG8BGAP6CY&lid=LSTMRCFHYZG8BGAP6CYJX9IVB&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_4_96&otracker=browse&fm=organic&iid=8abbc9ba-4545-4564-b953-0783270ab873.MRCFHYZG8BGAP6CY.SEARCH&ppt=None&ppn=None&ssid=s9jryv1z1s0000001686860500755,"IFB 23 L Convection Microwave Oven  (23BC5, Black)",12300,16290,24,4.4,"1 Microwave Oven, User Manual, Warranty Card, Starter Kit",23,Convection,23BC5,QUEENSBAG3.2,IFB,35,3,"Width: 483 mm, Height: 281 mm, Depth: 400 mm, Weight: 14.1 kg"
https://www.flipkart.com/haier-20-l-solo-microwave-oven/p/itm51b52d3e5381e?pid=MRCFJM39X9DGRCCM&lid=LSTMRCFJM39X9DGRCCM6GTFAX&marketplace=FLIPKART&store=j9e%2Fm38%2Fo49&srno=b_5_97&otracker=browse&fm=organic&iid=en_JKrC2he47QzaQpSP5LJ%2B7urIC5DCHgxuc5sMIDWpTeHXsY5pe40WVaOVMqrc54Vwr4BSX0oWJHPYAN1X1gvNqw%3D%3D&ppt=None&ppn=None&ssid=uq23j68ewg0000001686860518677,"Haier 20 L Solo Microwave Oven  (HIL2001MWPH, Black)",5390,7999,32,4.3,"1 Microwave, User Manual and Warranty Card",20,Solo,HIL2001MWPH,OmniTechRetail4.8,Haier,1290,150,"Width: 44 cm, Height: 25.9 cm, Depth: 34 cm, Turntable Diameter: 25.5 cm, Weight: 10.4 kg"
